student_id,n_videos,n_navigate,n_access,n_problem,n_page_close,n_discussion,n_wiki,n_events,n_events_lst_wk,n_access_lst_wk,n_access_lst2_wk,days_course_strt_access1,days_course_end_access_lst,unique_days_accessed,dropout
18167,14,13,45,16,40,2,2,132,29,10,10,0,5,4,1
18169,22,20,60,38,22,23,8,193,0,0,0,7,18,5,1
18170,15,47,56,9,41,1,0,169,30,12,18,1,5,7,1
18171,0,16,104,64,59,0,0,243,45,21,39,0,7,14,1
18174,9,17,88,6,24,0,0,144,7,4,28,0,4,6,1
18175,2,4,10,5,7,0,0,28,0,0,0,1,28,1,1
18176,11,28,50,10,34,37,1,171,0,0,0,1,16,8,1
18178,1,2,4,0,0,0,0,7,0,0,0,1,28,1,1
18183,27,65,261,38,148,47,7,593,97,45,75,0,3,14,0
18184,58,62,157,26,94,31,3,431,108,46,90,5,1,16,0
18186,42,12,111,22,83,0,0,270,151,62,62,0,1,9,0
18189,105,4,165,0,51,0,0,325,72,32,160,10,2,5,1
18192,26,16,145,55,60,4,0,306,85,24,139,11,4,6,1
18193,1,10,16,0,8,5,1,41,0,0,0,0,28,2,1
18195,3,2,6,0,4,0,0,15,0,0,0,1,28,1,1
18197,29,62,126,25,72,1,0,315,84,33,37,0,0,10,0
18198,5,9,18,5,10,1,1,49,0,0,0,0,28,2,1
18199,8,6,22,9,3,5,0,53,0,0,0,0,20,4,0
18201,4,18,109,11,8,30,1,181,56,40,42,0,2,9,0
18203,11,9,63,6,27,2,0,118,0,0,46,1,8,5,1
18204,11,12,15,0,13,0,0,51,0,0,15,16,13,2,1
18205,3,7,8,0,5,1,0,24,0,0,0,0,18,3,1
18206,31,58,216,24,103,9,2,443,127,67,106,0,1,15,0
18207,10,14,24,8,18,6,1,81,14,5,5,1,1,3,0
18208,3,1,5,0,4,0,0,13,0,0,0,1,28,1,1
18210,33,39,126,10,31,3,3,245,27,15,55,1,1,13,0
18211,6,17,27,16,20,0,1,87,0,0,0,1,16,3,1
18215,1,26,66,36,30,0,1,160,34,12,42,0,0,11,0
18218,11,6,28,4,17,3,0,69,0,0,0,0,17,4,1
18220,52,50,143,48,64,12,5,374,56,26,28,2,4,8,0
18222,24,19,186,80,86,5,0,400,0,0,125,0,8,8,0
18227,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
18229,50,34,137,93,85,51,2,452,50,17,41,0,1,15,1
18232,35,92,122,45,78,39,4,415,94,29,63,0,0,14,0
18233,64,43,193,17,131,29,13,490,138,52,92,0,1,11,0
18236,42,12,75,27,50,0,0,206,40,15,30,0,0,10,0
18238,3,6,13,9,8,0,1,40,13,4,4,1,0,2,0
18240,72,47,296,70,64,115,0,664,264,154,191,0,1,13,0
18241,19,43,128,38,69,1,2,300,3,2,44,0,4,11,0
18242,0,17,45,15,39,2,1,119,24,10,12,1,0,4,0
18248,0,6,3,0,2,0,0,11,0,0,0,1,28,1,1
18249,3,10,32,20,2,1,0,68,22,12,20,1,2,8,0
18250,26,17,49,9,36,3,2,142,38,16,21,1,0,6,1
18253,20,22,74,18,53,15,15,217,8,4,25,1,0,10,1
18257,0,3,8,0,2,0,0,13,0,0,0,1,28,1,1
18261,6,33,156,41,22,12,6,276,97,45,71,0,2,11,0
18267,30,14,81,13,47,7,1,193,76,29,31,1,3,6,1
18268,5,7,11,0,8,0,0,31,0,0,0,1,23,2,1
18269,3,9,10,0,8,1,1,32,0,0,0,1,25,2,1
18270,25,2,62,14,22,3,0,128,0,0,0,7,16,3,1
18271,19,7,32,9,27,2,0,96,0,0,9,1,13,3,1
18275,1,1,5,0,4,0,0,11,0,0,0,1,28,1,1
18276,5,8,37,5,20,10,0,85,24,11,11,1,1,3,1
18278,49,61,258,34,109,0,3,514,21,8,194,0,1,17,0
18279,32,51,173,54,100,432,9,851,56,19,70,1,2,11,0
18280,9,20,86,27,58,1,0,201,37,18,30,0,2,9,0
18281,113,30,448,129,71,58,7,856,161,86,286,11,1,12,1
18282,22,21,53,9,37,1,1,144,0,0,7,0,8,8,0
18283,27,22,81,8,53,6,0,197,10,5,21,1,0,15,0
18285,29,30,102,31,64,6,6,268,51,25,48,0,0,11,0
18286,1,26,94,5,17,2,0,145,11,7,7,0,4,8,0
18289,1,2,4,0,1,0,0,8,0,0,0,11,18,1,1
18290,14,32,59,10,46,1,0,162,0,0,20,0,9,10,1
18296,31,24,123,43,66,25,1,313,0,0,80,1,8,6,1
18297,54,22,160,0,101,0,0,337,0,0,23,0,9,11,1
18300,8,13,42,11,25,0,1,100,0,0,6,1,14,5,0
18306,18,16,51,4,24,3,0,116,5,3,36,1,7,9,0
18307,1,12,13,8,8,0,1,43,0,0,0,1,19,4,1
18308,4,24,143,67,71,15,2,326,170,62,92,0,0,19,0
18309,41,47,201,35,73,33,2,432,72,28,127,1,2,11,0
18310,0,2,22,0,11,0,0,35,7,4,4,0,4,3,1
18311,0,2,2,0,0,0,0,4,0,0,0,1,28,1,1
18314,49,73,197,65,125,90,9,608,83,31,127,0,1,11,0
18320,1,3,3,0,1,0,0,8,0,0,0,2,27,2,1
18321,2,22,56,13,18,14,1,126,0,0,4,0,14,3,1
18323,18,72,122,27,67,13,0,319,37,18,21,0,0,13,0
18326,3,13,18,6,13,14,2,69,0,0,0,1,20,2,1
18327,32,18,83,27,65,14,0,239,52,19,49,1,0,8,1
18329,10,5,43,11,19,0,0,88,27,21,27,1,0,5,0
18334,11,5,61,6,0,0,0,83,0,0,57,1,8,5,0
18338,23,13,42,24,35,0,0,137,51,15,35,1,1,6,0
18339,12,13,40,27,29,15,0,136,0,0,11,0,14,7,1
18341,0,2,2,0,1,4,1,10,0,0,0,1,28,1,1
18343,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
18344,6,10,36,16,13,1,1,83,40,18,18,1,0,5,0
18348,6,7,15,5,11,0,0,44,0,0,0,1,28,1,1
18351,0,3,4,0,2,0,1,10,0,0,0,1,28,2,1
18352,0,3,3,0,1,0,0,7,0,0,0,13,16,2,1
18354,2,20,30,11,17,2,1,83,0,0,16,1,8,3,0
18355,8,15,54,12,40,2,1,132,0,0,9,1,13,6,1
18358,0,2,34,6,27,0,0,69,0,0,0,0,15,4,1
18363,9,24,30,5,22,1,2,93,0,0,0,0,20,5,0
18369,29,32,174,35,80,59,10,419,110,51,51,1,7,7,0
18370,29,19,64,30,5,13,2,162,23,10,26,0,2,7,0
18371,6,22,56,5,30,1,1,121,0,0,0,0,15,5,1
18372,46,39,140,83,91,2,1,402,73,25,77,1,3,15,0
18375,12,8,36,5,24,0,0,85,0,0,0,1,16,4,1
18376,42,29,177,29,99,8,6,390,89,44,110,0,2,16,0
18377,4,20,34,7,16,6,1,88,0,0,0,0,21,5,1
18380,40,17,95,22,44,0,0,218,36,13,36,2,2,10,0
18382,66,25,199,33,56,3,1,383,84,38,85,0,1,13,0
18384,0,4,2,0,1,0,0,7,0,0,0,1,28,2,1
18387,2,4,6,0,2,0,0,14,0,0,0,1,28,1,1
18390,0,3,0,0,0,0,0,3,0,0,0,NA,NA,1,1
18392,3,12,19,0,9,3,0,46,0,0,0,1,27,2,1
18393,10,6,46,6,24,0,0,92,0,0,8,1,12,4,1
18394,2,8,14,0,10,2,1,37,0,0,11,1,13,2,1
18396,8,12,18,0,13,2,1,54,0,0,0,1,28,1,1
18398,44,14,143,39,108,0,0,348,106,37,80,0,0,12,0
18401,37,22,85,55,51,12,2,264,11,5,18,9,2,5,1
18402,30,34,109,34,76,20,1,304,91,35,51,0,6,10,0
18406,0,1,6,0,1,0,0,8,0,0,0,1,28,1,1
18407,8,41,106,4,48,23,2,232,0,0,5,1,14,5,0
18409,11,21,63,14,44,2,1,156,0,0,19,0,8,6,1
18413,0,38,214,97,84,103,9,545,96,36,70,1,1,18,0
18414,11,6,24,7,7,0,0,55,0,0,16,8,13,3,1
18415,0,34,109,77,74,36,7,337,35,11,13,0,2,12,0
18418,2,4,5,0,3,0,0,14,0,0,0,6,18,2,1
18421,3,6,24,0,6,1,0,40,15,7,7,1,1,2,0
18422,1,2,5,4,4,0,0,16,0,0,0,1,28,1,1
18423,0,4,0,0,0,0,0,4,0,0,0,NA,NA,2,1
18424,0,12,4,0,1,1,4,22,0,0,0,1,28,1,1
18427,1,4,3,0,1,0,0,9,0,0,0,1,28,1,1
18429,2,2,8,0,4,0,0,16,0,0,0,1,28,1,1
18433,18,32,51,18,37,0,0,156,51,17,24,1,4,11,0
18434,9,14,33,7,26,6,1,96,0,0,0,1,22,3,1
18437,0,13,10,0,3,0,2,28,0,0,0,7,18,2,1
18439,1,6,4,0,3,0,1,15,0,0,0,1,28,1,1
18440,0,3,13,0,1,0,0,17,0,0,0,11,18,1,1
18442,39,22,97,26,69,2,1,256,39,15,64,0,3,7,0
18444,4,7,25,0,12,3,2,53,0,0,0,1,21,3,1
18447,2,37,36,18,21,1,0,115,12,5,13,1,0,8,0
18448,2,4,9,0,1,0,0,16,0,0,0,1,28,1,1
18449,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
18454,12,8,43,4,23,0,0,90,0,0,0,1,16,6,1
18455,6,3,34,8,26,0,0,77,0,0,13,1,9,3,1
18456,1,21,4,0,2,2,1,31,0,0,0,1,28,2,1
18458,25,9,66,22,47,1,0,170,61,25,43,0,2,5,0
18461,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
18462,6,35,37,7,22,15,5,127,0,0,0,0,23,5,1
18463,4,6,9,0,5,2,1,27,0,0,0,1,28,1,1
18465,32,94,188,15,38,4,4,375,78,53,72,1,4,9,0
18467,38,24,143,30,40,34,10,319,33,15,36,0,6,11,1
18470,1,1,4,0,1,0,0,7,0,0,0,1,28,1,1
18471,57,48,218,48,120,7,3,501,107,43,92,1,1,15,0
18474,1,1,3,0,2,0,0,7,0,0,0,1,28,1,1
18475,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
18476,2,3,7,0,5,3,0,20,0,0,0,11,18,1,1
18478,2,11,11,0,7,2,0,33,0,0,0,0,22,4,1
18479,46,25,152,65,86,126,1,501,123,37,109,1,6,7,0
18481,5,17,33,2,21,9,4,91,0,0,0,0,26,3,1
18482,35,45,124,16,95,4,1,320,47,17,28,1,3,10,0
18483,27,35,136,50,49,22,5,324,88,52,111,0,1,11,0
18485,18,8,51,8,30,2,0,117,0,0,20,0,13,8,0
18488,11,7,34,5,21,0,1,79,0,0,7,0,12,8,0
18489,74,21,201,63,81,44,9,493,126,54,90,7,0,9,0
18491,9,14,20,4,16,2,1,66,0,0,0,0,17,5,0
18492,2,6,6,0,5,0,0,19,0,0,0,1,28,1,1
18495,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
18496,0,8,2,0,1,1,1,13,0,0,0,1,28,1,1
18499,2,1,9,0,4,0,0,16,0,0,0,1,28,1,1
18500,3,3,9,0,4,0,0,19,0,0,9,16,13,1,1
18501,24,27,91,17,48,4,0,211,0,0,23,1,8,6,0
18503,1,3,2,0,1,0,0,7,0,0,2,16,13,1,0
18507,5,10,11,0,7,0,1,34,0,0,0,1,28,1,1
18511,28,32,135,43,98,6,3,345,55,20,75,0,7,10,0
18512,1,3,15,7,11,0,0,37,2,1,6,1,1,6,0
18514,0,6,6,0,4,2,1,19,0,0,0,1,28,1,0
18516,5,2,23,0,11,4,0,45,0,0,0,1,26,2,1
18517,26,17,61,84,45,30,0,263,45,15,15,6,0,7,0
18520,25,28,82,45,54,8,3,245,57,20,59,1,4,6,0
18521,2,4,7,0,4,0,0,17,0,0,7,16,13,1,1
18522,2,32,150,49,93,61,0,387,39,14,78,0,7,9,0
18524,3,5,9,0,2,2,0,21,20,9,9,28,1,2,0
18526,16,18,65,16,41,65,1,222,0,0,5,0,9,5,1
18528,10,15,36,4,24,24,1,114,0,0,9,0,8,6,1
18529,3,6,9,0,2,1,2,23,0,0,0,1,26,2,1
18532,4,4,13,0,10,0,0,31,0,0,0,0,28,2,1
18533,37,28,117,42,3,39,1,267,6,4,63,1,4,5,0
18535,1,31,55,23,19,0,0,129,27,14,20,1,1,8,0
18538,2,2,3,0,2,0,0,9,0,0,0,11,18,1,1
18540,42,59,246,35,97,15,4,498,161,88,125,1,5,17,0
18543,43,52,166,23,55,17,3,359,75,38,103,0,0,15,0
18546,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
18548,13,27,69,18,35,0,0,162,0,0,22,0,12,4,1
18549,7,4,14,0,9,0,0,34,0,0,0,1,25,2,1
18552,7,11,17,2,15,0,1,53,0,0,2,1,14,3,1
18553,4,9,21,0,12,2,1,49,0,0,0,1,28,1,1
18555,0,7,0,0,0,0,1,8,0,0,0,NA,NA,1,1
18557,56,22,122,21,93,2,2,318,152,59,80,0,0,15,0
18558,40,31,109,29,72,2,1,284,66,25,48,1,0,9,1
18559,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
18560,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
18562,50,17,114,40,67,0,0,288,61,24,77,1,0,7,0
18563,43,64,157,62,93,52,5,476,160,58,100,1,0,14,0
18565,43,19,84,24,57,31,8,266,45,15,33,5,6,6,0
18569,8,10,43,14,25,0,0,100,34,17,17,1,5,6,0
18570,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
18571,44,39,131,33,88,32,2,369,99,38,46,0,0,14,0
18573,38,53,145,40,92,26,1,395,90,33,95,0,0,13,0
18574,0,20,39,16,26,0,2,103,38,12,18,1,7,6,0
18576,33,26,78,6,45,83,2,273,24,9,38,5,1,7,0
18582,7,49,75,9,48,7,1,196,0,0,4,0,14,11,1
18585,1,11,16,3,8,1,1,41,0,0,0,0,27,3,1
18588,83,228,463,152,231,63,16,1236,448,191,371,1,1,13,0
18590,33,24,99,13,65,0,0,234,33,12,48,0,0,13,0
18591,7,8,27,2,14,13,0,71,0,0,16,1,12,3,1
18594,48,48,154,83,98,19,1,451,140,46,88,1,0,11,1
18595,22,22,83,17,52,17,0,213,77,33,59,0,1,15,0
18597,11,9,43,8,28,0,0,99,34,14,27,8,0,7,0
18598,54,33,201,38,105,6,3,440,107,45,136,0,0,15,0
18599,7,12,37,5,27,21,1,110,0,0,0,0,21,5,1
18601,27,14,62,34,45,5,1,188,118,37,37,1,5,4,0
18602,35,21,92,42,29,3,1,223,0,0,6,1,13,7,0
18603,40,29,156,34,27,34,1,321,12,8,79,11,3,11,1
18606,6,9,13,0,8,0,1,37,36,13,13,22,7,2,0
18609,125,70,626,374,122,184,9,1510,461,211,384,4,1,15,0
18612,0,18,33,8,21,0,0,80,23,11,20,1,0,6,0
18614,20,50,124,39,63,9,2,307,6,3,6,1,2,11,0
18615,0,3,0,0,0,0,0,3,0,0,0,NA,NA,1,1
18617,49,38,138,24,87,3,1,340,24,11,38,1,6,10,0
18618,5,4,12,0,7,0,0,28,0,0,0,1,28,1,0
18621,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
18622,9,10,38,6,14,10,1,88,16,7,12,10,1,6,1
18623,30,49,177,25,108,11,0,400,106,48,75,0,0,20,0
18633,5,3,9,0,6,0,0,23,0,0,0,1,27,2,1
18634,35,43,182,61,34,145,1,501,164,89,126,1,0,14,0
18635,1,5,1,0,1,2,1,11,0,0,0,1,28,1,1
18636,11,28,57,19,44,5,3,167,52,20,24,0,1,10,0
18640,1,1,4,0,2,0,0,8,0,0,0,1,28,1,1
18642,36,40,79,69,43,0,0,267,111,40,61,0,0,8,0
18644,0,13,83,2,21,4,2,125,0,0,0,0,21,7,1
18646,0,25,71,14,49,122,2,283,62,30,32,0,7,8,0
18648,172,15,262,9,89,9,2,558,156,74,136,1,0,20,0
18649,8,8,35,4,21,0,0,76,20,9,9,1,0,5,0
18650,2,5,11,0,4,0,0,22,0,0,0,1,28,1,1
18652,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
18653,8,24,34,2,26,55,2,151,0,0,9,1,9,9,1
18655,16,18,65,28,35,12,2,176,0,0,37,1,8,5,1
18657,0,14,6,0,0,2,0,22,7,4,4,3,1,5,0
18660,1,11,51,19,26,1,0,109,26,13,24,1,6,7,0
18666,4,9,7,0,4,0,0,24,0,0,0,1,28,1,1
18667,50,47,176,54,108,48,2,485,262,101,106,0,1,15,0
18668,1,2,2,0,1,0,0,6,0,0,0,11,18,1,1
18670,15,31,129,18,48,8,1,250,76,38,38,1,1,7,0
18673,4,4,13,0,7,6,0,34,0,0,0,1,28,1,1
18674,9,18,21,4,16,0,0,68,0,0,0,0,28,3,1
18676,5,21,15,2,9,0,1,53,36,14,14,1,0,3,0
18678,19,55,161,38,58,4,17,352,104,49,105,0,0,12,0
18680,24,21,85,25,47,18,1,221,47,20,39,0,5,5,1
18681,45,20,111,22,72,1,1,272,143,63,72,0,1,11,0
18682,47,88,227,24,84,1,1,472,75,37,97,0,2,14,0
18684,4,7,11,0,8,0,0,30,0,0,0,0,28,2,0
18685,0,2,0,0,0,0,0,2,0,0,0,NA,NA,1,1
18688,13,12,46,8,31,1,0,111,4,2,2,0,2,7,0
18690,57,57,186,40,120,34,2,496,318,129,129,0,0,7,0
18696,2,3,7,0,4,0,0,16,0,0,0,1,28,1,1
18699,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
18700,6,33,47,13,27,37,1,164,0,0,0,1,15,4,0
18704,47,11,80,27,57,24,0,246,72,24,39,0,1,9,0
18708,63,128,294,61,179,527,4,1256,268,94,188,0,0,26,0
18709,23,21,64,37,45,3,2,195,143,49,52,0,5,5,0
18710,13,14,41,6,14,11,0,99,0,0,0,0,17,8,0
18713,0,20,41,25,23,63,2,174,0,0,0,1,15,5,0
18714,26,45,124,16,80,24,4,319,61,28,43,0,0,7,0
18715,31,17,110,28,66,45,1,298,0,0,37,1,8,12,0
18717,10,42,196,4,93,1,0,346,46,24,63,0,4,11,0
18721,0,25,75,4,24,2,8,138,0,0,5,1,13,5,0
18725,8,23,41,14,28,5,2,121,0,0,4,1,8,4,1
18727,2,1,5,0,4,0,0,12,0,0,0,1,28,1,1
18728,71,47,256,40,178,16,2,610,236,112,160,0,0,30,0
18729,43,8,111,44,65,0,0,271,136,50,63,1,0,7,0
18730,1,3,17,7,6,4,0,38,0,0,0,1,28,1,1
18733,22,30,70,11,46,22,2,203,8,5,13,0,1,13,1
18736,41,7,109,82,25,0,0,264,0,0,105,11,8,5,1
18738,1,2,5,0,3,0,0,11,0,0,0,1,28,1,1
18739,3,8,37,13,25,0,0,86,0,0,0,1,16,5,0
18741,31,25,93,31,66,20,5,271,0,0,40,0,8,6,0
18743,0,8,10,0,7,0,0,25,0,0,0,1,28,1,1
18744,4,24,35,0,8,2,1,74,0,0,0,10,16,3,1
18746,5,5,17,11,10,0,0,48,0,0,0,13,15,2,1
18747,0,12,15,0,3,2,1,33,0,0,0,1,28,1,1
18748,26,34,83,30,53,8,2,236,67,24,46,1,0,11,1
18749,20,28,120,9,59,1,0,237,51,26,97,0,3,12,1
18751,0,5,4,0,3,0,0,12,0,0,0,1,28,2,1
18752,13,42,202,38,96,27,1,419,26,14,109,0,0,12,0
18758,15,12,44,7,29,0,1,108,39,19,21,1,0,6,0
18761,11,7,32,6,20,0,1,77,0,0,0,0,18,4,1
18762,7,3,15,2,8,0,0,35,0,0,0,0,18,2,1
18764,32,25,189,74,105,13,1,439,75,29,101,0,6,12,0
18765,5,30,97,16,51,27,2,228,25,11,40,0,3,12,0
18766,39,36,107,28,71,6,2,289,83,33,33,0,7,6,1
18770,4,8,13,0,10,0,0,35,0,0,0,1,28,1,1
18771,83,44,264,43,63,27,3,527,53,26,66,1,0,16,0
18773,11,29,52,4,31,7,3,137,7,3,34,1,7,7,1
18776,14,23,91,13,41,15,10,207,0,0,49,1,8,5,1
18778,0,22,127,35,8,20,1,213,0,0,70,1,8,11,0
18779,35,28,100,37,62,6,3,271,43,17,50,0,5,6,1
18780,0,28,128,7,10,11,0,184,27,24,66,0,1,11,0
18781,3,11,10,0,6,3,1,34,0,0,0,1,28,1,1
18782,43,53,152,49,85,27,2,411,68,27,70,0,5,17,0
18783,104,53,391,42,179,23,8,800,177,99,298,0,0,18,0
18784,34,35,109,69,56,0,1,304,152,51,51,0,1,10,0
18786,3,7,16,8,11,3,0,48,0,0,5,1,8,4,1
18787,13,23,52,8,35,0,0,131,0,0,0,1,22,4,1
18791,0,22,144,18,10,12,7,213,77,46,46,1,0,7,0
18796,21,44,143,48,79,8,3,346,8,6,57,1,3,9,0
18799,59,22,110,42,83,41,2,359,61,19,52,1,1,9,0
18803,18,25,87,10,61,6,0,207,28,13,39,1,7,14,1
18808,2,1,24,0,8,0,0,35,0,0,0,1,26,2,1
18811,38,8,84,8,59,3,0,200,50,21,37,1,1,13,0
18815,15,51,84,45,38,8,2,243,156,58,58,1,1,7,0
18816,3,5,12,0,7,0,0,27,0,0,0,1,28,1,1
18818,8,4,16,3,13,0,0,44,0,0,0,1,15,3,1
18819,21,16,47,12,35,0,0,131,0,0,19,0,11,4,0
18822,41,29,164,50,98,16,2,400,117,44,68,1,0,12,0
18823,7,15,37,5,24,2,0,90,0,0,4,1,9,6,1
18826,30,39,96,21,64,24,0,274,0,0,35,0,8,13,0
18828,3,3,16,0,12,0,0,34,0,0,0,0,27,3,1
18829,14,14,86,9,37,3,2,165,0,0,2,1,14,3,1
18830,0,18,59,16,40,4,2,139,0,0,17,1,9,5,0
18831,11,10,25,1,17,1,1,66,0,0,8,0,8,3,1
18837,2,4,13,0,9,0,0,28,0,0,0,1,28,1,1
18840,1,2,7,0,4,3,0,17,0,0,0,1,28,1,1
18842,18,25,71,17,47,12,0,190,62,22,26,0,7,9,0
18843,28,29,190,98,88,13,1,447,251,98,131,1,1,11,1
18847,9,22,49,42,28,0,0,150,120,41,41,0,2,4,0
18848,0,30,197,28,12,7,2,276,102,79,83,0,4,9,0
18850,27,33,92,29,55,4,9,249,7,3,47,1,3,6,0
18851,5,29,187,53,124,7,2,407,234,109,122,0,0,14,0
18854,71,21,206,91,67,40,0,496,138,54,100,0,0,17,0
18858,60,37,195,53,112,34,5,496,206,91,113,0,0,10,0
18859,0,9,36,0,10,0,0,55,0,0,5,0,9,6,1
18860,11,12,30,3,20,21,1,98,0,0,3,1,14,5,1
18861,56,96,176,24,104,5,6,467,128,53,138,0,0,11,0
18862,21,76,119,14,61,8,1,300,0,0,30,0,14,6,1
18863,47,19,97,21,17,3,0,204,41,20,54,0,0,11,0
18865,25,34,99,12,65,1,0,236,51,21,48,0,0,25,0
18867,11,17,45,4,26,11,1,115,3,2,2,0,0,5,1
18869,2,17,10,0,7,5,0,41,0,0,4,1,14,2,1
18872,26,25,90,6,63,14,2,226,28,12,25,0,7,9,1
18873,0,11,72,56,37,0,0,176,38,19,26,1,0,9,0
18881,35,32,120,28,82,4,0,301,104,38,50,0,1,9,1
18883,16,23,146,22,76,32,3,318,81,48,59,0,3,8,0
18886,33,16,96,63,52,19,2,281,66,17,60,0,0,11,0
18889,3,9,31,14,14,39,8,118,12,5,5,1,7,3,0
18890,26,26,80,26,50,18,2,228,25,10,22,5,2,9,1
18891,2,36,88,31,52,2,1,212,82,39,64,0,1,15,0
18892,33,42,134,35,85,100,2,431,125,47,55,0,0,14,0
18894,105,91,300,47,98,99,9,749,358,128,154,2,1,21,0
18896,27,25,120,26,72,3,0,273,121,51,67,0,2,12,0
18898,0,21,35,36,2,0,0,94,44,15,15,1,0,6,1
18901,28,28,68,10,49,0,0,183,53,18,18,0,1,10,0
18902,7,8,27,4,13,23,2,84,0,0,0,1,27,2,1
18904,7,5,13,10,9,0,1,45,0,0,0,1,28,1,0
18905,0,5,30,0,2,0,0,37,0,0,8,0,9,4,1
18906,9,15,38,4,22,0,2,90,39,17,17,0,6,4,1
18908,15,28,49,2,15,18,2,129,0,0,3,0,9,7,0
18910,2,52,63,9,24,27,3,180,0,0,0,0,22,3,0
18911,36,45,182,38,90,31,1,423,102,45,120,1,4,12,0
18912,0,2,2,0,1,0,0,5,0,0,0,1,28,1,1
18914,25,24,97,11,58,3,0,218,0,0,3,1,10,12,1
18915,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
18922,17,103,191,52,47,28,3,441,70,43,116,1,0,12,0
18925,13,4,30,0,11,0,0,58,0,0,0,0,16,4,0
18926,11,44,67,8,37,27,6,200,5,3,21,1,3,6,1
18929,8,16,59,1,18,9,2,113,0,0,0,0,20,4,1
18931,49,61,203,28,120,55,20,536,119,45,88,0,4,15,0
18936,22,6,45,0,20,1,0,94,0,0,43,11,13,2,0
18937,35,88,228,96,82,35,3,567,134,54,166,1,0,13,0
18938,41,41,179,37,103,24,7,432,96,44,102,0,0,21,0
18939,1,1,5,0,2,0,0,9,0,0,0,13,16,1,1
18940,39,33,123,94,64,86,1,440,69,27,43,0,1,7,0
18941,25,32,86,19,57,7,3,229,97,36,64,0,1,13,0
18943,12,33,234,49,47,6,0,381,94,64,92,0,1,11,0
18944,37,36,123,41,75,26,0,338,56,21,49,0,4,10,0
18947,13,13,51,9,27,1,0,114,0,0,2,0,14,5,0
18949,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
18950,42,14,100,44,24,5,0,229,192,84,100,17,3,7,0
18952,14,9,39,7,29,0,0,98,0,0,0,0,15,7,1
18954,89,53,377,214,115,123,7,978,258,113,265,1,0,14,0
18955,0,3,0,0,0,0,0,3,2,0,0,NA,NA,2,1
18956,0,4,0,0,0,0,0,4,0,0,0,NA,NA,1,1
18960,1,6,8,0,6,4,1,26,0,0,0,1,28,1,1
18961,6,3,23,2,17,0,0,51,23,11,11,1,2,2,1
18962,0,2,0,0,0,0,0,2,0,0,0,NA,NA,1,1
18963,17,28,68,24,45,7,0,189,30,13,23,0,7,7,1
18964,17,13,49,0,34,3,1,117,0,0,15,0,11,7,1
18965,0,18,150,36,67,34,0,305,109,51,87,0,0,9,0
18966,16,11,52,7,28,0,0,114,49,22,34,1,6,7,1
18968,16,17,43,4,33,5,0,118,49,17,39,14,6,6,0
18969,17,12,54,10,35,7,0,135,0,0,19,0,11,5,1
18970,1,25,19,9,11,1,0,66,0,0,0,1,18,3,0
18971,14,37,78,12,57,50,0,248,0,0,4,0,13,6,0
18975,0,13,10,6,7,0,0,36,0,0,0,1,28,1,1
18976,18,36,84,42,53,0,1,234,100,32,36,0,1,10,1
18977,15,20,91,23,3,29,1,182,41,19,59,1,1,11,0
18979,41,63,135,42,72,5,0,358,43,14,28,5,5,6,1
18982,17,73,77,20,30,3,0,220,57,20,33,0,2,6,0
18983,35,11,61,34,44,4,0,189,0,0,0,0,15,4,1
18985,34,20,114,40,76,2,1,287,196,78,97,1,1,9,0
18987,21,16,104,21,41,0,0,203,45,14,43,0,1,6,0
18989,45,27,126,27,98,36,1,360,87,29,53,0,1,15,0
18990,1,3,2,0,1,0,0,7,0,0,0,13,16,1,1
18992,1,7,6,0,2,0,0,16,0,0,0,1,28,1,1
18994,5,2,18,0,11,0,0,36,0,0,0,1,24,2,0
18997,34,25,107,25,69,9,0,269,58,25,77,0,1,8,1
18998,0,7,10,0,7,1,10,35,0,0,0,1,28,1,1
18999,0,4,58,5,0,5,0,72,0,0,3,1,9,6,1
19002,24,117,103,17,65,26,6,358,58,28,32,1,1,11,0
19004,38,39,259,41,99,38,5,519,70,34,151,0,2,12,0
19006,28,13,85,18,52,24,0,220,100,42,51,0,0,6,0
19008,29,33,159,69,72,33,7,402,80,41,70,1,6,6,1
19009,11,7,26,3,17,0,0,64,0,0,0,1,17,4,1
19010,1,7,5,0,1,0,1,15,0,0,0,1,27,3,1
19011,38,22,113,56,75,49,0,353,9,5,65,1,0,10,0
19014,2,13,45,0,11,18,0,89,0,0,10,1,9,3,0
19018,9,21,38,4,20,1,2,95,22,9,9,0,7,4,1
19020,25,41,276,45,63,4,1,455,258,191,210,0,0,14,0
